Zeilen ID;Name;Name Code;Sitz;Jahr;Teil;Seite (Bilanz);Position;Zahl;Titel (fein);Code nach Titel (fein);Wert (Euro)
2341;Pflegedienst Herbstzeit GmbH;27;Potsdam;2020;GuV;-;46;8.a.;GuV: Abschreibungen: auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;1083;46739
2342;Pflegedienst Herbstzeit GmbH;27;Potsdam;2020;GuV;-;47;9.;GuV: sonstige betriebliche Aufwendungen;1128;20295,66
2343;Pflegedienst Herbstzeit GmbH;27;Potsdam;2020;GuV;-;48;10.;GuV: sonstige Zinsen und ähnliche Erträge;1132;219,2
2344;Pflegedienst Herbstzeit GmbH;27;Potsdam;2020;GuV;-;49;11.;GuV: Zinsen und ähnliche Aufwendungen;1139;4959,02
2345;Pflegedienst Herbstzeit GmbH;27;Potsdam;2020;GuV;-;50;?;GuV: Jahresüberschuss;1111;36143,06
2346;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;Bilanz;Passiva;33;C.3.b.;Verbindlichkeiten: Sonstige Verbindlichkeiten: davon mit einer Restlaufzeit von bis zu einem Jahr;1221;52988,63
2347;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;Bilanz;Passiva;34;C.4.;Verbindlichkeiten: Verwahrgeldkonto;1234;5207,24
2348;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;Bilanz;Passiva;35;0;Summe Passiva;1179;715550,26
2349;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;1;1.;GuV: Erträge aus ambulanter, teilstationärer und vollstationärer Pflege sowie aus Kurzzeitpflege;1101;1359893,91
2350;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;2;2.;GuV: Umsatzerlöse nach § 277 Abs. 1 HGB (PBV), soweit nicht vorstehend enthalten;1138;612591,85
2351;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;3;3.;GuV: sonstige betriebliche Erträge;1129;131873,1
2352;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;4;4.;GuV: Materialaufwand;1112;193753,13
2353;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;5;4.a.;GuV: Materialaufwand: Wasser, Energie, Brennstoffe;1118;2955,3
2354;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;6;4.b.;GuV: Materialaufwand: Wirtschaftsbedarf/Verwaltungsbedarf;1119;190797,83
2355;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;7;5.;GuV: Steuern, Abgaben, Versicherungen;1136;41701,11
2356;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;8;6.;GuV: Mieten, Pacht, Leasing;1120;45189,88
2357;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;9;7.;GuV: Personalaufwand;1121;1636800,41
2358;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;10;7.a.;GuV: Personalaufwand: Löhne und Gehälter;1122;1366197,62
2359;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;11;7.b.;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;1124;270602,79
2360;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;12;7.b.a.;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung: davon Aufwendungen für Altersversorgung;1125;19296
2361;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;13;8.;GuV: Abschreibungen;1076;81992,71
2362;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;14;8.a.;GuV: Abschreibungen: auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;1083;81992,71
2363;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;15;9.;GuV: sonstige betriebliche Aufwendungen;1128;54741,29
2364;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;16;10.;GuV: sonstige Zinsen und ähnliche Erträge;1132;0
2365;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;17;11.;GuV: Zinsen und ähnliche Aufwendungen;1139;4942,37
2366;Pflegedienst Herbstzeit GmbH;27;Potsdam;2021;GuV;-;18;12.;GuV: Jahresüberschuss;1111;45237,96
2367;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Anhang;-;1;-;Mitarbeiter: Summe;1157;0
2368;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Anhang;-;2;-;Mitarbeiter: Summe;1157;19
2369;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;3;A.;Anlagevermögen;1001;0
2370;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;4;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;0
2371;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;3;A.I.3.;Anlagevermögen: Immaterielle Vermögensgegenstände: Geschäfts- oder Firmenwert;1008;0
2372;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;4;A.II.;Anlagevermögen: Sachanlagen;1010;0
2373;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;5;A.II.3.;Anlagevermögen: Sachanlagen: andere Anlagen, Betriebs- und Geschäftsausstattung;1011;0
2374;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;6;B.;Umlaufvermögen;1180;25980
2375;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;7;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;0
2376;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;8;B.II.1.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: Forderungen aus Lieferungen und Leistungen;1185;0
2377;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;9;B.II.7.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: sonstige Vermögensgegenstände;1191;0
2378;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;10;B.IV.;Umlaufvermögen: Kassenbestand, Guthaben bei Kreditinstituten, Postgiro;1200;25980
2379;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Aktiva;11;0;Summe Aktiva;1178;25980
2380;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;12;A.;Eigenkapital;1030;19969,61
2381;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;13;A.1.;Eigenkapital: Gezeichnetes/gewährtes Kapital;1056;26000
2382;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;14;A.4.;Eigenkapital: Gewinnvortrag/Verlustvortrag;1048;0
2383;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;15;A.5.;Eigenkapital: Jahresüberschuss/Jahresfehlbetrag;1060;-6030,39
2384;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;16;C.;Rückstellungen;1169;1000
2385;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;17;D.;Verbindlichkeiten;1207;5010,39
2386;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;18;D.1.;Verbindlichkeiten: Anleihen;1208;0
2387;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;19;D.2.;Verbindlichkeiten: Verbindlichkeiten gegenüber Kreditinstituten;1227;0
2388;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;20;D.4.;Verbindlichkeiten: Verbindlichkeiten aus Lieferungen und Leistungen;1223;0
2389;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;21;D.8.;Verbindlichkeiten: Sonstige Verbindlichkeiten;1217;5010,39
2390;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2020;Bilanz;Passiva;22;0;Summe Passiva;1179;25980
2391;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;55039
2392;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;18665
2393;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;3;A.I.3.;Anlagevermögen: Immaterielle Vermögensgegenstände: Geschäfts- oder Firmenwert;1008;18665
2394;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;4;A.II.;Anlagevermögen: Sachanlagen;1010;36374
2395;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;5;A.II.3.;Anlagevermögen: Sachanlagen: andere Anlagen, Betriebs- und Geschäftsausstattung;1011;36374
2396;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;6;B.;Umlaufvermögen;1180;189885,58
2397;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;7;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;118120,81
2398;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;8;B.II.1.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: Forderungen aus Lieferungen und Leistungen;1185;115570,81
2399;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;9;B.II.7.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: sonstige Vermögensgegenstände;1191;2550
2400;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;10;B.IV.;Umlaufvermögen: Kassenbestand, Guthaben bei Kreditinstituten, Postgiro;1200;71764,77
2401;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Aktiva;11;0;Summe Aktiva;1178;244924,58
2402;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;12;A.;Eigenkapital;1030;117261,46
2403;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;13;A.1.;Eigenkapital: Gezeichnetes/gewährtes Kapital;1056;26000
2404;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;14;A.4.;Eigenkapital: Gewinnvortrag/Verlustvortrag;1048;-6030,39
2405;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;15;A.5.;Eigenkapital: Jahresüberschuss/Jahresfehlbetrag;1060;97291,85
2406;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;16;C.;Rückstellungen;1169;46855,01
2407;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;17;D.;Verbindlichkeiten;1207;80808,11
2408;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;18;D.1.;Verbindlichkeiten: Anleihen;1208;0
2409;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;19;D.2.;Verbindlichkeiten: Verbindlichkeiten gegenüber Kreditinstituten;1227;32911
2410;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;20;D.4.;Verbindlichkeiten: Verbindlichkeiten aus Lieferungen und Leistungen;1223;23658,38
2411;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;21;D.8.;Verbindlichkeiten: Sonstige Verbindlichkeiten;1217;24238,73
2412;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;Bilanz;Passiva;22;0;Summe Passiva;1179;244924,58
2413;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;23;1.;GuV: Erträge aus allgemeinen Pflegeleistungen gemäß PflegeVG;1100;0
2414;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;24;2.;GuV: sonstige betriebliche Erträge;1129;0
2415;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;25;3.;GuV: Personalaufwand;1121;0
2416;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;26;3.1.;GuV: Personalaufwand: Löhne und Gehälter;1122;0
2417;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;27;3.2.;GuV: Personalaufwand: Sozialabgaben, Altersversorgung und sonstige Aufwendungen;1123;0
2418;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;28;4.;GuV: Materialaufwand;1112;-6030,39
2419;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;29;4.1.;GuV: Materialaufwand: Lebensmittel;1117;0
2420;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;30;4.2.;GuV: Materialaufwand: Aufwendungen für Zusatzleistungen;1115;0
2421;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;31;4.3.;GuV: Materialaufwand: Wasser, Energie, Brennstoffe;1118;0
2422;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;32;4.4.;GuV: Materialaufwand: Wirtschaftsbedarf/Verwaltungsbedarf;1119;-6030,39
2423;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;33;4.5.;GuV: Materialaufwand: Fahrzeugkosten;1116;0
2424;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;34;5.;GuV: Steuern, Abgaben, Versicherungen;1136;0
2425;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;35;6.;GuV: Mieten, Pacht, Leasing;1120;0
2426;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;36;7.;GuV: Abschreibungen auf Forderungen und sonstige Vermögensgegenstände;1077;0
2427;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;37;7.1.;GuV: Abschreibungen auf Forderungen und sonstige Vermögensgegenstände: Abschreibung auf immaterielle Vermögensgegenstände und Sachanlagen;1078;0
2428;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;38;8.;GuV: Aufwendungen für Instandhaltung und Instandsetzung;1085;0
2429;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;39;9.;GuV: sonstige ordentliche Aufwendungen;1130;0
2430;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;40;10.;GuV: Zinsen und ähnliche Aufwendungen;1139;0
2431;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;41;11.;GuV: Ergebnis der gewöhnlichen Geschäftstätigkeit;1093;-6030,39
2432;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2021;GuV;-;42;12.;GuV: Gewinn;1107;-6030,39
2433;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;23;1.;GuV: Erträge aus allgemeinen Pflegeleistungen gemäß PflegeVG;1100;692968,19
2434;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;24;2.;GuV: sonstige betriebliche Erträge;1129;12718,97
2435;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;25;3.;GuV: Personalaufwand;1121;-469262,94
2436;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;26;3.1.;GuV: Personalaufwand: Löhne und Gehälter;1122;-402350,4
2437;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;27;3.2.;GuV: Personalaufwand: Sozialabgaben, Altersversorgung und sonstige Aufwendungen;1123;-65225,8
2438;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;28;4.;GuV: Materialaufwand;1112;-49447,73
2439;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;29;4.1.;GuV: Materialaufwand: Lebensmittel;1117;-1242,1
2440;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;30;4.2.;GuV: Materialaufwand: Aufwendungen für Zusatzleistungen;1115;-5045,1
2441;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;31;4.3.;GuV: Materialaufwand: Wasser, Energie, Brennstoffe;1118;-376,81
2442;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;32;4.4.;GuV: Materialaufwand: Wirtschaftsbedarf/Verwaltungsbedarf;1119;-25217,4
2443;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;33;4.5.;GuV: Materialaufwand: Fahrzeugkosten;1116;-17566,32
2444;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;34;5.;GuV: Steuern, Abgaben, Versicherungen;1136;-48221,12
2445;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;35;6.;GuV: Mieten, Pacht, Leasing;1120;-20535
2446;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;36;7.;GuV: Abschreibungen auf Forderungen und sonstige Vermögensgegenstände;1077;-16480,69
2447;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;37;7.1.;GuV: Abschreibungen auf Forderungen und sonstige Vermögensgegenstände: Abschreibung auf immaterielle Vermögensgegenstände und Sachanlagen;1078;-16480,69
2448;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;38;8.;GuV: Aufwendungen für Instandhaltung und Instandsetzung;1085;-2266,17
2449;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;39;9.;GuV: sonstige ordentliche Aufwendungen;1130;-707,93
2450;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;40;10.;GuV: Zinsen und ähnliche Aufwendungen;1139;-1473,73
2451;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;41;11.;GuV: Ergebnis der gewöhnlichen Geschäftstätigkeit;1093;97291,85
2452;Pflegedienst Marcel Krönert GmbH;28;Potsdam;2022;GuV;-;42;12.;GuV: Gewinn;1107;97291,85
2453;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Anhang;-;1;-;Mitarbeiter: Summe;1157;36
2454;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Anhang;-;2;-;Mitarbeiter: Summe;1157;35
2455;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Anhang;-;3;-;Mitarbeiter: Summe;1157;32
2456;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Anhang;-;4;-;Mitarbeiter: Summe;1157;30
2457;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;77980
2458;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1
2459;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;77979
2460;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Aktiva;4;B.;Umlaufvermögen;1180;287642,23
2461;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Aktiva;5;B.I.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;169036,54
2462;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Aktiva;6;B.II.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;118578,69
2463;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Aktiva;7;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;9730,24
2464;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Aktiva;8;0;Summe Aktiva;1178;375352,47
2465;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Passiva;9;A.;Eigenkapital;1030;218311,95
2466;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Passiva;10;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25500
2467;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Passiva;11;A.II.;Eigenkapital: Gewinnvortrag;1046;45502,79
2468;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Passiva;12;A.III.;Eigenkapital: Jahresüberschuss;1059;147309,16
2469;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Passiva;13;B.;Rückstellungen;1169;59070,07
2470;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Passiva;14;C.;Verbindlichkeiten;1207;95689,45
2471;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Passiva;15;D.;Rechnungsabgrenzungsposten (Passivaseite);1168;2281
2472;Pflegedienst Qualitas GmbH;30;Potsdam;2018;Bilanz;Passiva;16;0;Summe Passiva;1179;375352,47
2473;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;93549
2474;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1
2475;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;93548
2476;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Aktiva;4;B.;Umlaufvermögen;1180;266817,89
2477;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Aktiva;5;B.I.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;112962,23
2478;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Aktiva;6;B.II.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;153855,66
2479;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Aktiva;7;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;9449,97
2480;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Aktiva;8;0;Summe Aktiva;1178;369816,86
2481;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Passiva;9;A.;Eigenkapital;1030;254704,7
2482;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Passiva;10;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25500
2483;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Passiva;11;A.II.;Eigenkapital: Gewinnvortrag;1046;111317,89
2484;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Passiva;12;A.III.;Eigenkapital: Jahresüberschuss;1059;117886,81
2485;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Passiva;13;B.;Rückstellungen;1169;33632,11
2486;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Passiva;14;C.;Verbindlichkeiten;1207;77966,05
2487;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Passiva;15;D.;Rechnungsabgrenzungsposten (Passivaseite);1168;3514
2488;Pflegedienst Qualitas GmbH;30;Potsdam;2019;Bilanz;Passiva;16;0;Summe Passiva;1179;369816,86
2489;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;65368
2490;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1
2491;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;65367
2492;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Aktiva;4;B.;Umlaufvermögen;1180;549032,27
2493;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Aktiva;5;B.I.;Umlaufvermögen: Vorräte;1202;8752,56
2494;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Aktiva;6;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;159022,03
2495;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Aktiva;7;B.III.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;381257,68
2496;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Aktiva;8;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;1021,47
2497;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Aktiva;9;0;Summe Aktiva;1178;615421,74
2498;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Passiva;10;A.;Eigenkapital;1030;476103,17
2499;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Passiva;11;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25500
2500;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Passiva;12;A.II.;Eigenkapital: Gewinnvortrag;1046;229204,7
2501;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Passiva;13;A.III.;Eigenkapital: Jahresüberschuss;1059;221398,47
2502;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Passiva;14;B.;Rückstellungen;1169;41071,87
2503;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Passiva;15;C.;Verbindlichkeiten;1207;94502,2
2504;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Passiva;16;D.;Rechnungsabgrenzungsposten (Passivaseite);1168;3744,5
2505;Pflegedienst Qualitas GmbH;30;Potsdam;2020;Bilanz;Passiva;17;0;Summe Passiva;1179;615421,74
2506;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;44795
2507;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1
2508;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;44794
2509;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Aktiva;4;B.;Umlaufvermögen;1180;830921,21
2510;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Aktiva;5;B.I.;Umlaufvermögen: Vorräte;1202;5925,5
2511;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Aktiva;6;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;147990,36
2512;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Aktiva;7;B.III.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;677005,35
2513;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Aktiva;8;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;30798,51
2514;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Passiva;9;0;Summe Aktiva;1178;906514,72
2515;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Passiva;10;A.;Eigenkapital;1030;773177,7
2516;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Passiva;11;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25500
2517;Pflegedienst Qualitas GmbH;30;Potsdam;2021;Bilanz;Passiva;12;A.II.;Eigenkapital: Gewinnvortrag;1046;450603,17
